22	0.000117556	0.000125971	1732.52	13313.52	30501.01	ALI09	ALI
23	0.000125971	0.000134896	1732.52	13313.52	30501.01	ALI09	ALI
23	0.000125971	0.000134896	1732.52	14256.78	30501.01	ALI09	ALI
24	0.000134896	0.000144398	1433.51	14256.78	36863.09	ALI09	ALI
24	0.000134896	0.000144398	1433.51	15261.02	36863.09	ALI09	ALI
25	0.000144398	0.000154555	1433.51	15261.02	36863.09	ALI09	ALI
25	0.000144398	0.000154555	1433.51	16334.49	36863.09	ALI09	ALI
26	0.000154555	0.000165465	1206.75	16334.49	43790.02	ALI09	ALI
26	0.000154555	0.000165465	1206.75	17487.53	43790.02	ALI09	ALI
27	0.000165465	0.000177249	1206.75	17487.53	43790.02	ALI09	ALI
27	0.000165465	0.000177249	1206.75	18732.95	43790.02	ALI09	ALI
28	0.000177249	0.000190059	1027.33	18732.95	51437.81	ALI09	ALI
28	0.000177249	0.000190059	1027.33	20086.81	51437.81	ALI09	ALI
29	0.000190059	0.00020409	1027.33	20086.81	51437.81	ALI09	ALI
29	0.000190059	0.00020409	1027.33	21569.7	51437.81	ALI09	ALI
30	0.00020409	0.000219601	878.397	21569.7	60159.14	ALI09	ALI
30	0.00020409	0.000219601	878.397	23209.02	60159.14	ALI09	ALI
31	0.000219601	0.000236941	878.397	23209.02	60159.14	ALI09	ALI
31	0.000219601	0.000236941	878.397	25041.63	60159.14	ALI09	ALI
32	0.000236941	0.0002566	747.462	25041.63	70697.38	ALI09	ALI
32	0.000236941	0.0002566	747.462	27119.34	70697.38	ALI09	ALI
33	0.0002566	0.000279294	747.462	27119.34	70697.38	ALI09	ALI
33	0.0002566	0.000279294	747.462	29517.8	70697.38	ALI09	ALI
34	0.000279294	0.000306135	623.326	29517.8	84776.83	ALI09	ALI
34	0.000279294	0.000306135	623.326	32354.55	84776.83	ALI09	ALI
35	0.000306135	0.000338987	623.326	32354.55	84776.83	ALI09	ALI
35	0.000306135	0.000338987	623.326	35826.59	84776.83	ALI09	ALI
36	0.000338987	0.000381339	490.955	35826.59	107634.31	ALI09	ALI
36	0.000338987	0.000381339	490.955	40302.65	107634.31	ALI09	ALI
37	0.000381339	0.000441032	490.955	40302.65	107634.31	ALI09	ALI
