Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate	
83250	-13710.498671037429	-13700.547445546319	-9.951225491109325	0.3603369516918176	10.580337797207221	0.006732623479146299	
84000	-13707.011755044836	-13697.023795096931	-9.987959947904702	0.3584431031101624	10.248309795036585	0.006110569054728177	
84750	-13712.023691564957	-13701.726740033118	-10.296951531838385	0.40409463317589367	11.092913697578416	0.005829174492072804	
85500	-13709.2723126691	-13699.137218496075	-10.135094173025575	0.2650736868762934	11.497908743798831	0.006761653675577113	
86250	-13708.440802593903	-13698.666460913973	-9.77434167992876	0.26577662531210994	10.453571339328699	0.006964818880342408	
87000	-13708.805154318079	-13698.972364695073	-9.832789623005425	0.20668519298891852	10.68672572668558	0.00655387499999922	
87750	-13714.279977224653	-13696.890687355371	-17.389289869280383	0.374994738538719	13.934772690011943	0.00432571796226852	
88500	-13707.528349766631	-13697.747096920208	-9.781252846423158	0.3223922677072609	10.702020614961757	0.006948732829252696	
89250	-13712.62522813952	-13702.262469232868	-10.362758906650516	0.38350230634108873	10.824764682404044	0.008756949095320413	
90000	-13712.87112885432	-13702.664102468749	-10.207026385571016	0.1929380127281781	10.432295945347065	0.00759308573762272	
90750	-13709.682622701246	-13699.933490557702	-9.749132143544484	0.2652187182526468	10.705609386965003	0.007432484979963026	
91500	-13710.894366391669	-13700.989025055074	-9.905341336594427	0.29414227565709516	11.268138595067583	0.00641744387116143	
92250	-13709.018887815044	-13699.130000351823	-9.88888746322089	0.3184079576823347	10.280803227421861	0.006589457082232491	
93000	-13707.406778838556	-13696.990541235464	-10.416237603092101	0.1875101291482031	10.125209419689929	0.006298460072368486	
93750	-13711.612014220802	-13701.565981421729	-10.046032799073995	0.18693101388756658	11.256161835954513	0.006232170657255811	
94500	-13709.245047304636	-13698.546408613198	-10.698638691438486	0.41860529726602264	11.344330179595328	0.00570535764734008	
95250	-13710.045999824675	-13698.956884539733	-11.089115284941398	0.12353429728004439	10.697108679655718	0.006736069370095361	
96000	-13717.122676821944	-13706.680165967486	-10.442510854458675	0.1622042921637238	11.502239479582279	0.0056378312287867875	
96750	-13713.657009500259	-13703.606644395673	-10.050365104585612	0.19122550900465818	11.121924669879382	0.006929285261033099	
97500	-13711.164775274625	-13701.610579186101	-9.554196088524616	0.24602876226124717	11.21320747208366	0.00496402511699167	
98250	-13709.960324787762	-13698.304069509682	-11.656255278078898	0.40212846980900213	11.98173326927123	0.005854865108239804	
99000	-13710.18108932193	-13700.241619357723	-9.939469964206516	0.19551410574738706	11.27111970022418	0.005817889068605756	
99750	-13709.806203549047	-13699.60219768067	-10.204005868377546	0.16818860050403803	11.125750953716038	0.006360439570558864	
100500	-13712.508778677555	-13699.331814879602	-13.176963797952732	0.26460084981769055	8.976172842686019	0.007265701389493933	
101250	-13710.449217432346	-13699.871061883412	-10.578155548933122	0.26899528037929565	11.847949075657505	0.006320071790668692	
102000	-13710.244819543359	-13699.30770882922	-10.937110714139939	0.47860949007167713	10.895340927655882	0.006258764307718347	
102750	-13709.364760964618	-13699.09444258203	-10.27031838258694	0.18282870467280476	11.421013199815311	0.00648203084634528	
103500	-13708.87247208285	-13699.267027680133	-9.605444402718561	0.25768123862382497	10.661780754395318	0.006255001440601248	
104250	-13714.165000077877	-13700.53168511939	-13.633314958488421	0.5473462418311152	12.105132605267142	0.0049561299901195845	
105000	-13712.023953073009	-13701.69085523298	-10.33309784002794	0.24615543466328718	11.900809553266985	0.004651120547717529	
105750	-13709.992193636019	-13698.967440401204	-11.024753234815318	0.13782291142882325	11.657216972291964	0.005830094832526698	
106500	-13709.86606648711	-13699.589609990126	-10.276456496984002	0.4151513855699135	10.33854802417939	0.006230997364372835	
107250	-13708.7866884912	-13698.728260508935	-10.05842798226513	0.2764889159616952	10.073570866423449	0.006527035498022907	
108000	-13708.461943323271	-13697.37024791987	-11.09169540340171	0.24627339821375613	12.175498259738214	0.005809003677761068	
108750	-13713.790071530013	-13701.2302632703	-12.559808259713833	0.26855280249128366	12.859630899430645	0.004186798108228573	
109500	-13713.800270713795	-13704.047173147825	-9.75309756597024	0.3709787739844444	10.707562866451429	0.005029649688425735	
110250	-13710.955063101545	-13700.983346802386	-9.971716299157578	0.33824644643157464	11.251520085894667	0.005755996397355106	
111000	-13711.989916482928	-13699.25716317122	-12.7327533117078	0.10131839359609654	12.273054885058068	0.004749585970843252	
111750	-13717.82500419623	-13707.627198220489	-10.197805975739756	0.3864978700585361	11.227766111839106	0.005163024207783257	
112500	-13711.212459400733	-13700.987320469707	-10.225138931025533	0.41813278023995	10.762492962129386	0.005917243401409257	
113250	-13712.933047453484	-13701.987060249587	-10.945987203896806	0.47498881703963886	11.001285155276065	0.0061526861017610944	
114000	-13708.283607468122	-13698.564637191343	-9.718970276778336	0.32461913150462246	11.05712439499217	0.005594407019906166	
114750	-13709.514189877304	-13699.170142899184	-10.344046978119993	0.25814118113468576	9.916560240137295	0.006556402269901339	
115500	-13714.620233780597	-13704.858135532228	-9.762098248368606	0.25574987382299524	10.45311684769125	0.00680123932756062	
116250	-13707.983645406077	-13697.711707256592	-10.271938149484043	0.32022379217392305	9.958627735714177	0.006651090139916597	
117000	-13715.779962562214	-13704.26171850166	-11.518244060553725	0.36420645866435536	9.52519092035915	0.008689126945023804	
117750	-13714.895917152924	-13701.417082112235	-13.478835040688129	0.06811071867886592	10.941013538570399	0.007664417309257681	
118500	-13710.318627060808	-13700.050701822489	-10.267925238319481	0.444193935947103	10.604645877085972	0.005067157982519556	
119250	-13712.646582697147	-13700.36543104416	-12.281151652986434	0.5329023277252058	11.628705945989186	0.004824747999421089	
120000	-13709.883270124828	-13699.880245610282	-10.00302451454682	0.37077237205677277	10.863891207242052	0.006426149371993056	
120750	-13708.031284938019	-13698.062803361056	-9.968481576962613	0.2214830112067977	11.488154966965503	0.005619400727430602	
121500	-13710.664907178414	-13700.295491998135	-10.369415180279393	0.1705336454061963	11.2321457424514	0.007329830115074149	
122250	-13714.073370708822	-13703.025328162545	-11.04804254627706	0.46610549315940214	11.024809860448768	0.007682574489692644	
123000	-13710.49987372667	-13699.776293330342	-10.723580396328266	0.45961855847847016	10.532217996944187	0.007270812747872318	
123750	-13710.20196025118	-13698.796504482842	-11.405455768337312	0.5276750243270424	10.708876160081003	0.007041985464999781	
124500	-13708.965979962091	-13698.63193170917	-10.334048252922278	0.27907361740190484	9.911255261667606	0.006739659564557042	
125250	-13707.333946671151	-13697.35992652434	-9.974020146811874	0.18522997425256332	11.135421524341622	0.006047753835295675	
126000	-13710.937176981202	-13701.424787448406	-9.512389532795398	0.24004982414943446	10.808340437308749	0.005624512178465468	
126750	-13708.840928954824	-13698.97112986886	-9.869799085963201	0.3688779524211848	10.77048151333999	0.005915980864129467	
127500	-13709.054109129518	-13698.968225593595	-10.08588353592346	0.33492610366040415	10.295428481628075	0.00776500416861084	
128250	-13712.14077977116	-13702.420125530705	-9.720654240454113	0.3034320066441646	10.782149932779086	0.006823040215614609	
129000	-13711.553235263573	-13700.292581759244	-11.260653504328454	0.12474620468127372	11.462862766073512	0.006747376374106551	
129750	-13711.585344230942	-13702.054225286778	-9.531118944164326	0.26362285358740883	10.67710972468009	0.00593383765182508	
130500	-13710.546944029087	-13700.554564420287	-9.99237960880111	0.2755596307169766	11.613034652067808	0.004854931608074336	
131250	-13709.420087911862	-13699.430306640403	-9.989781271459595	0.32794042650378896	10.139788554057477	0.006273211415447497	
132000	-13712.092282376127	-13702.452212438879	-9.640069937248152	0.27187591044980436	11.051897040912243	0.006060718336393972	
132750	-13709.063045408124	-13699.508476910964	-9.554568497160048	0.2465899061096791	10.502012588927416	0.005482070933051492	
133500	-13707.150694281432	-13697.498227480453	-9.652466800979365	0.25846801459181135	11.061671829052777	0.006141281143507412	
134250	-13707.441843050607	-13697.87561289301	-9.56623015759629	0.2334004092361908	11.100524034205295	0.0053592812833741146	
135000	-13716.549240234996	-13703.676553968795	-12.87268626620099	0.3293147398283589	12.739485715610472	0.005631161757705645	
135750	-13712.908608740849	-13701.86449927474	-11.044109466109997	0.49093833424210526	10.408220028238528	0.00743235863115141	
136500	-13708.89098549988	-13699.037296147148	-9.853689352731664	0.33218989914982894	10.377721201217659	0.006595576007741424	
137250	-13711.462520496563	-13701.531136449848	-9.93138404671528	0.31840997408683225	11.276841409869547	0.006022793919749513	
138000	-13708.063893172153	-13698.273992938699	-9.789900233454375	0.2437745396265642	10.295616727254911	0.006007792638479515	
138750	-13708.166959067972	-13698.550981903809	-9.615977164162814	0.2677046383422043	10.783100961981306	0.006434818797026824	
139500	-13712.1109748746	-13701.625341644776	-10.485633229824003	0.4180816983971294	10.229619771779934	0.006966699426249932	
140250	-13709.086712435857	-13699.508999951639	-9.57771248421883	0.22983031554304076	10.92988613959307	0.0057336164095542624	
141000	-13711.125308323075	-13700.501278098745	-10.624030224329799	0.37134224446712594	11.579553326069446	0.005701257042335933	
141750	-13716.62913796572	-13705.351473659404	-11.277664306315579	0.4401881641750712	9.62531613671341	0.005745632736642111	
142500	-13711.853644603138	-13701.500244507104	-10.353400096032887	0.45119512172196874	10.738659173188832	0.004920588806932708	
143250	-13714.556743908377	-13704.621063661361	-9.93568024701488	0.3549513918999229	10.363119068431065	0.006153585275590447	
144000	-13710.801915942155	-13700.85473551077	-9.947180431385965	0.286989016974309	10.152697180989772	0.006408196317361803	
144750	-13711.212974269965	-13701.524187468694	-9.688786801270343	0.24860224282600085	11.10205884977031	0.006217370234773667	
145500	-13712.791769159003	-13700.60791102158	-12.183858137423766	0.5524234939900597	11.217047162919235	0.006993678486249689	
146250	-13712.735018749503	-13700.822191409417	-11.912827340086222	0.34013760745973826	12.385655511334054	0.004899695698553873	
147000	-13709.706555444436	-13699.414907395203	-10.291648049233187	0.14901556187371093	10.752908453413955	0.005362431707963494	
147750	-13710.21020430826	-13699.715822702321	-10.494381605939026	0.417402760749027	11.271216594077433	0.005294438245192808	
148500	-13711.171673724482	-13701.176030151626	-9.995643572856956	0.38241925792677406	11.132560672475998	0.00490859737745907	
149250	-13716.278971174706	-13704.154749347821	-12.124221826884968	0.5193246535176211	11.493953974615428	0.00670964285353363	
150000	-13707.963390018409	-13696.911664152889	-11.051725865520599	0.3731726157197874	11.782247728661442	0.006272092879310616	
150750	-13710.206041011052	-13699.528481199446	-10.677559811605626	0.38066601586218834	11.592037921006556	0.005467560372485154	
151500	-13708.346370451563	-13698.414933796863	-9.931436654700875	0.2848005315095519	11.38452226152575	0.0060067926797716265	
152250	-13711.37672614151	-13701.697254979252	-9.679471162259645	0.2553676441057901	11.324687575542237	0.0051317909366368165	
153000	-13714.428055329312	-13704.413300164037	-10.014755165276206	0.29485725104620797	11.381075871836929	0.006292144545817161	
153750	-13709.722022757489	-13699.250544996616	-10.471477760872933	0.15417400352321806	11.164144567024001	0.00666557848301737	
154500	-13711.89783918376	-13701.018203939344	-10.87963524441684	0.49838592435597534	10.489057999920982	0.005855606097956397	
155250	-13715.178472567544	-13702.885620507437	-12.29285206010695	0.48284163685256676	11.807691593249679	0.0065044668964493145	
156000	-13709.218969227142	-13698.127870123677	-11.09109910346482	0.38468976484804424	9.630913987251734	0.006607783867904829	
156750	-13711.884258097632	-13702.24864495049	-9.635613147142037	0.33805635853199323	10.73543450257476	0.005642831407686734	
157500	-13713.678992450064	-13702.975299377762	-10.703693072301657	0.1646710159458873	11.7346823927629	0.005812081203835416	
158250	-13710.786204097783	-13699.994354414677	-10.791849683105792	0.4528022295162631	11.06422985595186	0.006349599422125715	
159000	-13710.008820937577	-13699.226081461216	-10.782739476360774	0.479680014858554	10.399756273534994	0.006166526244712011	
159750	-13711.482312177794	-13700.589668313936	-10.89264386385683	0.2334031522669581	12.109615132476742	0.005487809200013687	
160500	-13712.3584856718	-13701.29188132091	-11.066604350890863	0.4646543594200415	10.006724549368938	0.0072143094434591335	
161250	-13710.421693912118	-13699.019356199944	-11.402337712174479	0.4132255285013018	11.800502790216541	0.005951207344363488	
162000	-13710.4944513689	-13699.914364899887	-10.580086469013171	0.3715705563991198	11.636286995720463	0.005022731953481136	
162750	-13710.061924565422	-13699.79537468663	-10.266549878791281	0.311765956270735	9.891332757587108	0.005986487613574701	
163500	-13709.997937116948	-13700.003178626666	-9.994758490282123	0.3291918079532152	11.286878158972778	0.005984353384611077	
164250	-13711.22145162485	-13700.775718487439	-10.445733137410064	0.40472784143498697	10.856156963576398	0.007885214968637814	
165000	-13709.35821081836	-13699.509647182957	-9.848563635402982	0.31221695036481256	10.442744536773402	0.007166643819043795	
165750	-13712.288416211528	-13701.52416745781	-10.764248753718416	0.4565697416348103	10.208684499537851	0.006743804960508513	
166500	-13709.060141623411	-13698.789954154512	-10.270187468898627	0.24152164768997955	10.022666710885458	0.006875467262348591	
167250	-13708.808828014115	-13698.941249512445	-9.867578501670295	0.28819619017560616	10.399284684086105	0.007328033725802278	
168000	-13708.746684097534	-13698.440273887874	-10.306410209659731	0.4311397009201524	10.720110410512994	0.005982274180119652	
168750	-13713.494289487313	-13700.711355893516	-12.782933593796379	0.5485204921238079	9.468613522291546	0.008188499846230232	
169500	-13712.615866054595	-13700.112905071292	-12.50296098330439	0.3907143733801478	12.403513763666123	0.005320821653255225	
170250	-13712.105800872578	-13701.863571259015	-10.242229613562577	0.42799097946819487	11.018904441155076	0.004718667068500788	
171000	-13715.05121584891	-13700.942947245396	-14.108268603513931	0.09462437311809103	12.841060482583096	0.004159097641628955	
171750	-13713.62144159342	-13703.733068334954	-9.888373258465624	0.19044390896700658	11.086541747317261	0.005907571706425826	
172500	-13709.750844586406	-13698.577522315376	-11.173322271029573	0.5207545827060205	10.448728546051107	0.006127298695613412	
173250	-13709.739250175	-13699.968462979188	-9.77078719581227	0.24710853196230545	11.134460021257043	0.006592167051400738	
174000	-13711.595447207766	-13701.654263244898	-9.94118396286774	0.2327348626580608	10.368446455458635	0.007199413648108655	
174750	-13713.413982790977	-13700.465578481104	-12.948404309872469	0.5331858450161968	11.86608239408655	0.006044276374345431	
175500	-13713.09505010266	-13703.206568220961	-9.88848188169796	0.21236070999043208	11.46625607219272	0.005148977937025032	
176250	-13714.611682235462	-13703.300011133852	-11.311671101610127	0.1483255654953253	9.994963612437207	0.007045805388751163	
177000	-13707.974936284672	-13698.332995185432	-9.641941099239466	0.2838409597513628	10.437644348950512	0.005984698683118703	
177750	-13712.008273398531	-13698.792506068625	-13.215767329906061	0.6805016862633445	10.103246844778994	0.00715751833360137	
178500	-13709.222567032544	-13699.130066283	-10.09250074954504	0.39088744427530925	11.110966788442145	0.005239128398423517	
179250	-13711.008032458381	-13701.089914338241	-9.918118120139631	0.3355916680036593	11.432452627102986	0.004541451955911537	
180000	-13712.875760093062	-13699.033479341811	-13.842280751250575	0.4080297212170375	12.840369744268424	0.004713956827799488	
180750	-13708.223798950476	-13698.128585232807	-10.095213717667992	0.15735017238787133	10.961380849620372	0.00513360170202616	
181500	-13709.233410363657	-13699.366382689914	-9.867027673742307	0.23505497186395	11.307999145597478	0.006270661257880795	
