Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate	
68250	-14302.597867576189	-14285.448441279332	-17.149426296857406	0.5254209230606193	11.75529967421934	0.005280785019376395	
69000	-14299.982564356158	-14283.338999569174	-16.643564786983607	0.8212360122740276	10.740697741798838	0.005546738960178412	
69750	-14294.864776142267	-14279.15611594552	-15.708660196747857	0.5544196180799638	10.6481635057466	0.005696893496455587	
70500	-14300.167825102108	-14283.63307717146	-16.53474793064727	0.8488670099379744	10.506929736692086	0.005263677036398509	
71250	-14297.820882163813	-14281.18077152316	-16.64011064065125	0.8205388889735625	10.554404058872846	0.00667205035036751	
72000	-14298.575472683187	-14282.85423909146	-15.721233591725838	0.5849937605394733	10.199750365672374	0.005840074156229489	
72750	-14297.850091378485	-14281.608402826687	-16.241688551798557	0.6297779912987266	11.193141978737003	0.005466937082174643	
73500	-14296.03661914832	-14279.406022557198	-16.63059659112285	0.7700963041874557	11.00841907720731	0.005625395455453465	
74250	-14301.833914693005	-14285.030822356763	-16.80309233624206	0.5858171169364083	11.573995567004603	0.0054398568077383405	
75000	-14304.28551792856	-14284.341846575267	-19.94367135329186	1.0841022334504502	11.138115040902326	0.0069216631639960145	
75750	-14297.38634269795	-14281.670491420095	-15.71585127785478	0.6015785177456003	10.169553704971317	0.0061092763919778775	
76500	-14296.35163212027	-14280.580744601271	-15.770887518998002	0.5332500434183041	10.638706988129847	0.005797612655698291	
77250	-14299.840604350282	-14282.8532104336	-16.9873939166815	0.5591195483927527	11.73426608380845	0.004700743501439173	
78000	-14299.863953129772	-14284.331768095077	-15.532185034695464	0.5820184270913957	10.586040895527834	0.004971819319209055	
78750	-14303.432244509871	-14287.402568589314	-16.029675920557793	0.5521212194256095	10.893107766250317	0.0065338966271314665	
79500	-14304.722389633742	-14287.968361938694	-16.754027695048052	0.3871787177243511	10.587599174752741	0.006487601303582831	
80250	-14301.53174408696	-14284.822434947298	-16.709309139661478	0.6157918629423519	9.513857594069295	0.007262776228992463	
81000	-14304.893665353717	-14285.129055532516	-19.764609821201375	0.8984884543301226	11.928563400401657	0.004858893044091413	
81750	-14298.623351713273	-14278.465988546042	-20.157363167230834	0.6139007502473859	12.761527032776264	0.004785150102048687	
82500	-14294.25457928363	-14278.42339338614	-15.831185897490906	0.5864155143744031	10.220559741034831	0.006768212538537705	
83250	-14293.389012491392	-14277.623582931059	-15.76542956033282	0.6156743520049412	10.681434842573335	0.00599740467861972	
84000	-14294.631016052885	-14278.83724322663	-15.793772826254976	0.6260206366907141	10.722565341732379	0.005887746473855417	
84750	-14300.142573501786	-14283.293307392298	-16.8492661094877	0.5076570983358661	11.583807836346423	0.005640890657298068	
85500	-14304.684321722663	-14288.1973955426	-16.486926180063204	0.7565724685457779	11.123438855289098	0.0038319782867793466	
86250	-14303.15264001836	-14285.7556647841	-17.396975234260452	0.3623920935549971	11.595928677720332	0.003914882872248444	
87000	-14298.533207021379	-14282.091194234526	-16.44201278685301	0.39068253687847726	10.71885877207287	0.004714368464987238	
87750	-14300.681044626193	-14282.352095409278	-18.328949216914353	0.4872818109622527	12.274045189427891	0.004879959066766659	
88500	-14300.453798239509	-14282.879433885346	-17.574364354163414	0.9141565489824408	9.369704746647418	0.0061590032983215555	
89250	-14295.14029791136	-14278.678225600557	-16.462072310803208	0.40795586797591965	10.826963531767223	0.005717301866110205	
90000	-14295.813592243467	-14278.354638879535	-17.458953363931194	0.5570710751284106	11.886472682637496	0.005538326359000145	
90750	-14300.2266827027	-14282.979718695035	-17.24696400766472	0.4068492187936131	11.56382907405867	0.005674205516600282	
91500	-14294.397567466114	-14277.863381051156	-16.534186414957272	0.5271079847816977	11.455959730116394	0.005483175080835399	
92250	-14293.888688004368	-14277.88606400222	-16.002624002148682	0.44881194566560706	10.683047275023865	0.005191669995779376	
93000	-14299.706968434788	-14282.023133379627	-17.68383505516007	0.7445204402781708	11.718123632634518	0.004174184898498154	
93750	-14301.311868293602	-14281.280748456482	-20.03111983712046	0.44312612129635637	12.86127153931509	0.004051073699160685	
94500	-14300.377543027149	-14282.222663372435	-18.154879654714406	0.30126785445230164	11.48730451296645	0.003992464305975429	
95250	-14298.96880857165	-14282.737293587106	-16.231514984544376	0.4490607951595968	11.193990624687396	0.004398826833016625	
96000	-14299.562175694848	-14283.751607020955	-15.810568673892792	0.6062357615133086	10.982702563423597	0.004635145506332711	
96750	-14298.576177179102	-14281.95161915076	-16.624558028342406	0.4164563586251303	11.193067051055028	0.005411147786611988	
97500	-14298.156382074532	-14281.697486036168	-16.45889603836504	0.41267683797344246	10.262491824774388	0.005476221292139737	
98250	-14301.445586447322	-14285.591494961087	-15.854091486235637	0.6468906390171081	10.707390869878443	0.005865404127837079	
99000	-14302.995360147639	-14286.8799412571	-16.11541889053925	0.7017821013126725	10.820859297673504	0.005804749668839469	
99750	-14304.576372931468	-14287.382121130722	-17.194251800745317	0.8084237852247501	11.195721886313736	0.00497249969822475	
100500	-14300.110191444892	-14283.154961760121	-16.95522968477108	0.9207921935448076	9.853723343313764	0.00534770243063639	
101250	-14301.960912618473	-14285.107452965834	-16.853459652639405	0.7272088464241077	11.358429611786372	0.00452837772602334	
102000	-14302.685444717401	-14285.417479721827	-17.26796499557398	0.9226710635288911	10.620510999606807	0.005475111793873285	
102750	-14296.036901841217	-14279.642570508808	-16.394331332409635	0.540153496271291	11.314839153000419	0.00567633999299224	
103500	-14299.939011773928	-14281.594864656174	-18.34414711775409	0.44721391066399707	12.25301817742277	0.004683213314584094	
104250	-14296.407446682226	-14280.413534675537	-15.993912006689143	0.45573447640864584	10.782182506101059	0.005119242456572096	
105000	-14302.245034093956	-14284.823212270303	-17.4218218236535	0.3323068731128114	11.093744180225034	0.004964881737260543	
105750	-14301.873892097516	-14282.479409134683	-19.39448296283316	0.31037763569572346	12.12522874681494	0.005368900799004283	
106500	-14300.121421454522	-14282.79523650062	-17.32618495390209	0.8238238485644483	11.310990370248796	0.004393053690740788	
107250	-14300.711360266894	-14282.391419685797	-18.319940581096716	0.28559079165731743	10.407501830593022	0.0051954875767169836	
108000	-14301.550718114366	-14285.735442445251	-15.815275669114467	0.580258462436131	10.697754766474512	0.006275084871215022	
108750	-14296.25972694011	-14278.894158735307	-17.365568204802017	0.8674809754915168	10.918647011992858	0.00670455849643434	
109500	-14294.094792931848	-14277.292003841389	-16.802789090460415	0.7340979245332454	11.205068263936072	0.006013063124154742	
110250	-14293.20699410149	-14277.067603264208	-16.139390837282292	0.6872795955828148	10.837555314003934	0.006424207809021354	
111000	-14293.869693694434	-14278.121775520545	-15.74791817388954	0.5664282515832081	10.619399641751855	0.006216993798507514	
111750	-14296.571885692027	-14280.027315223446	-16.54457046858132	0.7659080333691802	11.023543703626041	0.0051041115671826825	
112500	-14298.770706176672	-14282.535209269414	-16.23549690725909	0.8017159524613728	10.634711779043927	0.0045141517224249255	
113250	-14294.380439453585	-14278.031316167258	-16.349123286327906	0.8285357561208702	10.373752494529551	0.005319512879893204	
114000	-14300.123905336082	-14281.650645874806	-18.473259461275845	0.7561304589475736	11.895185451190912	0.005334116848214341	
114750	-14294.629922437247	-14277.85098916955	-16.778933267696438	0.5204502180661045	11.567056890028333	0.0054514053226664885	
115500	-14297.100067788087	-14281.17971897126	-15.920348816828579	0.7251786405907967	10.111304293785645	0.005639984705954286	
116250	-14300.571566812177	-14283.624483021746	-16.947083790430963	0.8479717943975577	9.641488843632754	0.006697116995606608	
117000	-14297.477085798158	-14280.398263169165	-17.07882262899282	0.8326121310491351	10.972098497255216	0.005789059985416821	
117750	-14296.200792566464	-14280.065649952838	-16.135142613626186	0.7516107487239934	9.983760545399637	0.006310270969943289	
118500	-14301.68421852049	-14282.783358988701	-18.90085953178773	0.26028474567293974	10.820229900544652	0.005441811893859924	
119250	-14296.028336416332	-14280.053317324677	-15.97501909165402	0.49241342004518746	10.85664682674008	0.00597980106375926	
120000	-14297.34590214549	-14280.483843228754	-16.862058916735243	0.5464395352864382	11.682293433358945	0.0047934569473832	
120750	-14299.235456762939	-14281.136759150111	-18.098697612827973	0.4392072924464087	12.179219628674566	0.004492872770016136	
121500	-14296.569846178872	-14281.004439575525	-15.565406603347121	0.5774492056037346	10.550443346745219	0.005136978099131807	
122250	-14294.07344006291	-14277.785987952906	-16.287452110002974	0.8094486419592429	10.224438265253278	0.0059722976798110925	
123000	-14302.525578974088	-14286.414614521433	-16.110964452655285	0.6860921414202614	10.646650377280857	0.007142062172059925	
123750	-14298.637602471958	-14280.602105931563	-18.035496540394295	1.0617833939122496	10.056759031067008	0.005600962052172882	
124500	-14297.007814374792	-14279.796629345221	-17.21118502957225	0.6847901672004076	9.306561984381569	0.008166423973385737	
125250	-14296.862451624673	-14279.732374590958	-17.130077033715015	0.9104950992448813	10.21492492828722	0.007368053092924566	
126000	-14295.396913894127	-14279.653414581973	-15.743499312152595	0.5350771368788478	10.568269002691109	0.006109689701715305	
126750	-14301.128163539835	-14284.831141460905	-16.2970220789296	0.7905424847800246	10.188452077031174	0.006690776463077381	
127500	-14306.632140805681	-14288.026620874241	-18.60551993144028	1.094144115903169	10.374144985371581	0.006286571840437187	
128250	-14300.642002276094	-14284.056054518622	-16.585947757472585	0.4720483821466275	11.267450275414852	0.006705413130800965	
129000	-14298.099565234248	-14282.335927952452	-15.763637281796276	0.6191846366807445	10.737339871629848	0.0056099764434369885	
129750	-14300.684163900689	-14284.749864197398	-15.934299703290783	0.7484963577485547	10.000325648495	0.005110642499523896	
130500	-14301.289882391315	-14283.510783234717	-17.779099156597717	0.6259281413208916	9.085683034424283	0.007421477179661938	
131250	-14299.497668813627	-14283.246786964502	-16.2508818491249	0.6792358208758585	9.64272779456763	0.0058348935633415104	
132000	-14303.566657695766	-14284.399381208657	-19.16727648710938	0.4712235139322176	12.579728850318395	0.004561255988670426	
132750	-14304.60973499682	-14285.776377558763	-18.83335743805699	0.45305883908356165	12.558691671116618	0.0033178747409509045	
133500	-14300.486051517702	-14284.711252023599	-15.774799494103203	0.7224301306979366	10.758214935319637	0.00401454059660252	
134250	-14301.753422300248	-14284.536565706985	-17.21685659326271	0.355082452868171	11.098411427638638	0.005520183831388348	
135000	-14308.123476021461	-14287.612595183455	-20.51088083800624	0.5824303770794133	12.876577063158605	0.005260203411503567	
135750	-14297.943783127972	-14282.202405673774	-15.7413774541992	0.5808779696590552	10.054738702394976	0.005429819660849807	
136500	-14297.295026539605	-14281.012735558885	-16.2822909807203	0.6561224608689588	11.22073332264432	0.0046964914517105445	
137250	-14300.23257919087	-14283.668398419763	-16.564180771108052	0.3996219671977265	10.765462375991765	0.005901820999161008	
138000	-14300.865396475772	-14282.84675852902	-18.01863794675185	0.4645155216151972	12.151240540988955	0.005025126662975798	
138750	-14300.338127644478	-14283.528856628433	-16.809271016044534	0.38608809177039694	11.219901395521202	0.004973869946004184	
139500	-14295.702558119938	-14279.498600949708	-16.20395717023025	0.8022510091379472	10.452333257815438	0.005174398345389319	
140250	-14294.995764606236	-14278.644864479456	-16.350900126778956	0.7239656120532342	10.960503769459132	0.005670025450991123	
141000	-14296.705123039275	-14280.964484140679	-15.740638898597295	0.7188227817896395	10.28041269925986	0.005032212605584969	
141750	-14298.948852791938	-14280.046368709434	-18.902484082504042	0.9876718322894914	11.246490574926368	0.005293539790749313	
142500	-14297.748697022635	-14281.147626400038	-16.601070622596897	0.41293479689328344	11.329937816744936	0.004394587758572224	
143250	-14303.126736417791	-14287.581631598143	-15.545104819647541	0.6464978581750699	10.575857373483156	0.004653473388056562	
144000	-14297.325401660086	-14281.815227141451	-15.510174518634928	0.6327832228473462	10.418044642619169	0.004876818936826199	
144750	-14296.608591657865	-14279.3646894364	-17.243902221465376	0.5743721206868091	11.826780495612518	0.0049430453537413635	
145500	-14298.550513982744	-14282.377062016927	-16.173451965817282	0.7873241950767766	10.121967430720785	0.005735615855838342	
146250	-14304.32175409409	-14288.355844580437	-15.965909513652065	0.5744665980164383	10.795178558649948	0.007054149240944734	
147000	-14297.853851697319	-14280.911974597751	-16.941877099566426	0.8227198820518371	10.898846858796325	0.006119253975281211	
147750	-14300.531974275613	-14284.079478657799	-16.452495617813753	0.5095252388997312	11.381287277172834	0.0053944014518317925	
148500	-14296.278707213653	-14278.194683915355	-18.08402329829643	0.503646489564351	12.152835494738335	0.005403836681664354	
149250	-14294.566554021012	-14278.469854780093	-16.09669924091911	0.7231723081097794	10.091971676695412	0.007034752267918175	
150000	-14300.817922665725	-14283.542388467014	-17.27553419871083	0.7584258468862829	11.488920238455359	0.0046531371839306996	
150750	-14302.576306657504	-14281.838278053448	-20.738028604054826	0.27273584574665233	12.412824891447476	0.005311186063201912	
151500	-14305.2915566522	-14289.159889541703	-16.131667110498526	0.4596451372219259	10.533838383166936	0.006684380777076268	
152250	-14301.55752488189	-14285.341087303173	-16.216437578716636	0.4340591351130258	10.550364598048096	0.005927593948037136	
153000	-14298.657438063203	-14282.192915474252	-16.464522588951183	0.44466437560544586	11.30227234326321	0.004948892268003737	
153750	-14301.08225763264	-14285.031433778351	-16.05082385428943	0.6999966265695665	10.949437211212286	0.004903723869310625	
154500	-14297.286118954833	-14281.439769732922	-15.846349221909904	0.6825889098707609	10.10984792881881	0.005915552026984972	
155250	-14298.334429673218	-14282.388996081818	-15.945433591400352	0.6924445663886318	10.60230515259824	0.005832129563597378	
156000	-14300.962682667709	-14282.369679961348	-18.593002706360945	0.5682493309040196	12.28374068856793	0.005589436402775817	
156750	-14299.539865661804	-14282.875749058121	-16.66411660368299	0.4806686141079738	9.672089711791939	0.005768774146843274	
157500	-14297.959034422778	-14281.1955962179	-16.763438204877723	0.41833211053584046	11.200396317863147	0.006316096567270149	
158250	-14302.652652318058	-14286.328295441886	-16.324356876171066	0.7850952633790412	10.350060352557907	0.006693163212282308	
159000	-14294.316040242116	-14278.383451933876	-15.932588308239739	0.4858565225514642	10.55500707612997	0.005980861504773112	
159750	-14294.429891205062	-14277.700260080985	-16.729631124077308	0.39748714895226483	10.170827890068034	0.005779275531197785	
160500	-14298.327558004308	-14280.840950821512	-17.486607182796728	0.6920100062597182	11.71569134476857	0.004982000304274147	
161250	-14300.975800668952	-14281.041345282498	-19.93445538645371	0.2808607582834871	12.20662716644346	0.004506575225305669	
162000	-14301.313068162603	-14283.250258783617	-18.062809378984756	0.7336006732487939	11.843782964105484	0.004992079440454788	
162750	-14307.470567146664	-14287.843244742538	-19.627322404124556	0.9688019665224427	11.648306096281678	0.004721639986869561	
163500	-14308.702229196708	-14291.492412888885	-17.209816307822535	0.9513410573351568	10.08503750566982	0.0061161703029839155	
164250	-14302.841087166917	-14285.023408508228	-17.817678658688294	0.7694630178648716	11.617840958874465	0.0051798299671345265	
165000	-14302.97510938621	-14286.41407663426	-16.56103275195056	0.7123244614378437	11.124290451982985	0.006064562736360342	
165750	-14302.171506370747	-14284.434914754336	-17.73659161641003	0.787806060138192	11.484124191759527	0.005794782339322277	
166500	-14300.465669615849	-14284.763714904111	-15.701954711738221	0.5700005718861949	10.559030790522636	0.005991173180793802	
167250	-14302.677801508124	-14286.61727165733	-16.060529850794147	0.6396968841932306	10.881346559560303	0.006663463957532455	
168000	-14299.79640084691	-14282.314839306633	-17.48156154027685	0.47569030286191394	11.91176278325178	0.005283416122994195	
168750	-14296.0008304807	-14280.125775381437	-15.875055099263166	0.6576497378526868	10.133266609931196	0.006466318063471168	
169500	-14297.935764294945	-14282.075053275068	-15.860711019878178	0.6820186330306423	10.069066528179738	0.005959192120542842	
170250	-14297.164974428422	-14279.362469560854	-17.80250486756748	0.5625750359528442	12.083768246996813	0.004634526669242227	
171000	-14300.429081293556	-14283.953623002095	-16.47545829146107	0.5042365922999815	11.382026793871278	0.0055034621269640935	
171750	-14301.250801243807	-14285.200322520528	-16.050478723279316	0.6040192087537903	10.972917174095391	0.006218211825091527	
172500	-14303.240153213796	-14286.491940275886	-16.74821293791009	0.5341895527000363	11.4650888905528	0.006591205551067438	
173250	-14300.850635265895	-14284.94203000927	-15.908605256624593	0.5331903079739443	11.029749101166862	0.005230158833380506	
174000	-14297.734007664181	-14281.697239179968	-16.03676848421234	0.4346888055596715	10.775498983558263	0.004684583193562469	
174750	-14293.373358565095	-14276.802429732123	-16.570928832972445	0.771257085050533	11.028703972087829	0.0050223255500688275	
175500	-14298.525468411754	-14282.672276836493	-15.853191575261146	0.6712833239268688	10.71319870605789	0.005367943516231866	
176250	-14298.572510436888	-14282.809564019057	-15.762946417831145	0.5964288545562089	10.850494503225644	0.00533414584478663	
177000	-14299.975339819324	-14283.071074342619	-16.9042654767059	0.8685091754591877	10.749108267097737	0.005164164847507571	
177750	-14300.362256094577	-14284.110162990692	-16.252093103885187	0.6240395111401825	11.39061053731483	0.0038301638287135276	
178500	-14302.30814297024	-14286.601356966908	-15.706786003331892	0.6701536957238238	10.292095053992654	0.005494629978522776	
179250	-14298.2626294185	-14281.215715351735	-17.046914066764746	0.3846740839822181	9.980457020946243	0.005464384169886885	
180000	-14295.285204639573	-14278.981001328377	-16.304203311196613	0.5188996759552441	11.319936111279615	0.005341909035964779	
180750	-14297.67621487221	-14280.640702262117	-17.035512610092553	0.8335353206714496	10.969215037526336	0.00579785654185408	
181500	-14294.98134916701	-14278.315082890194	-16.66626627681548	0.7759669249471364	10.885764419835612	0.006641327605075379	
