Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate	
148500	-14851.969524845796	-14835.38302714899	-16.586497696805203	0.4259927670998239	10.442278164819975	0.00809576406369883	
149250	-14850.739954580578	-14834.449993994129	-16.289960586449617	0.4688959394047329	10.769027529638493	0.00771328780486243	
150000	-14850.058315116177	-14833.594050795513	-16.464264320664086	0.6143510795687858	11.132244705636532	0.008005808734989338	
150750	-14848.463380439644	-14831.431909332989	-17.031471106654426	0.597600209485852	11.579119576120284	0.006582324365036104	
151500	-14852.95499199812	-14831.591022414223	-21.36396958389651	0.42844864533517335	13.183569942596002	0.005274109588340692	
152250	-14847.137440483099	-14831.481370472711	-15.656070010388033	0.6074764287505017	10.50740836512558	0.005838653868853138	
153000	-14852.031992490485	-14832.191772005674	-19.840220484811393	0.5523325245214488	12.676390474869146	0.005871793271366723	
153750	-14850.268370998261	-14833.773912101793	-16.494458896468497	0.49204826793704515	11.27767092291258	0.006153806962196615	
154500	-14852.94152989927	-14835.992014168605	-16.949515730665105	0.7976623079703222	11.046664562495621	0.005595094987330818	
155250	-14848.395163797884	-14832.102547495078	-16.29261630280613	0.7908883942022764	9.973724166426477	0.006321223124217606	
156000	-14850.92338132506	-14834.386465047479	-16.536916277580413	0.4425948825635729	11.215659804427474	0.005932794280485121	
156750	-14852.24440432733	-14835.22099562104	-17.023408706288446	0.4127942113044418	11.305721225312533	0.007018096868638121	
157500	-14850.151544263366	-14831.880788617207	-18.270755646159827	0.5942616187921912	12.125239657202728	0.006222895625712187	
158250	-14851.133017655957	-14835.517631368119	-15.615386287838032	0.5865003431237952	10.883020050027664	0.004587326490101302	
159000	-14847.203415897651	-14829.47505877274	-17.728357124912435	0.3532743997146102	11.44125663735724	0.006503773829399735	
159750	-14843.76751435285	-14827.34801491196	-16.419499440889357	0.44760887007552647	10.28053644118667	0.007301440076445327	
160500	-14846.273353379396	-14830.153336028814	-16.12001735058273	0.7083375153185607	10.150176627265164	0.007371382100311085	
161250	-14845.424190503476	-14829.611546400592	-15.81264410288313	0.5110449760129475	10.285313562571886	0.005655633418352985	
162000	-14851.872559613545	-14835.408790803916	-16.463768809628764	0.698360194726581	11.049062651188171	0.006304366998816734	
162750	-14851.818788260478	-14834.984949797323	-16.833838463154784	0.746979219200414	11.120534672281913	0.0062462147885617375	
163500	-14850.086598187538	-14832.236551863489	-17.850046324048332	0.7603556357664686	11.582106178596716	0.006254626596654443	
164250	-14851.515795332944	-14833.405311765782	-18.110483567161303	1.005401881963079	10.415631708499404	0.00762101706755748	
165000	-14850.309753975916	-14833.014409571699	-17.295344404218092	0.5005131226665722	11.778634405433785	0.005927365582989726	
